text,label,topic,label_name
Llevo semanas posponiendo compras porque decidir me genera demasiado estrés.,2,shopping,label2
Comprar en temporada de ofertas siempre termina siendo más cansado de lo que parece.,1,shopping,label1
con este frio no dan ganas de salir de la cama,0,weather,label0
salgo a trotar todas las mañanas antes de ir a trabajar,0,sports,label0
Alguien sabe si el profe de fisiología subió las diapositivas de la última clase al campus?,0,university,label0
"Me la paso viendo películas en la cama hace un mes, no me puedo levantar y hoy decidí que esta es mi última noche.",3,movies,label3
La sobrecarga de entrenamiento me generó un agotamiento tan oscuro que rezo para tener un infarto en la pista y no sufrir más,3,sports,label3
Me angustia que los chicos rechacen la comida casera después de haberme pasado dos horas preparándola con verduras,1,cooking,label1
"Ya ni siquiera puedo terminar una película de hora y media, el agotamiento mental que tengo me hace apagar la tele por la mitad",2,movies,label2
El banco me está cobrando todo y ya no tengo fuerzas para seguir luchando.,3,shopping,label3
"No le puedo dar ni lo básico a mis hijos por gastar en puras tonterías, quisiera no existir.",3,shopping,label3
Todo lo relacionado con mi trabajo me hace pensar que no hay salida.,3,work,label3
Conseguí una edición en vinilo del disco de los Beatles en una feria de antigüedades,0,music,label0
"Un cliente me gritó y me tiró el plato en la cara, ya no tengo dignidad ni ganas de seguir respirando.",3,restaurants,label3
"Llevo semanas sintiendo náuseas antes de entrar al taller de programación, mi cabeza no procesa los algoritmos y la desesperación crece",2,university,label2
El estrés de la escuela ya está afectando hasta mi forma de dormir.,2,school,label2
Ya no disfruto mis fines de semana porque me la paso con taquicardia pensando en todo lo que me espera el lunes,2,work,label2
probando hacer empanadas caseras por primera vez,0,cooking,label0
"Antes armaba circuitos de robótica por diversión, hoy ver los componentes me genera un rechazo físico y unas ganas de llorar tremendas",2,hobbies,label2
Espero ponerme al corriente con mis lecturas este fin de semana.,1,books,label1
"Mis padres se divorciaron por mi culpa, ya no veo salida.",3,family,label3
"Entrar a una tienda me genera ataques de pánico por todo lo que debo, esta agonía no es vida y ya decidí terminarla",3,shopping,label3
"Uso los auriculares sin música puestos en la oficina solo para que nadie me hable, el agotamiento social y mental me dejó sin defensas",2,music,label2
Me cuesta participar en clase porque siento la cabeza completamente saturada.,2,school,label2
el profesor de derecho civil explica bastante rapido,0,university,label0
"Llevo un mes alimentándome a puro delivery, la sola idea de prender la hornalla me detona un cansancio que me tira a la cama",2,cooking,label2
Cada relámpago me asusta y me recuerda que ya no quiero estar aquí.,3,weather,label3
Estudio gastronomía y la presión me tiene pensando en desaparecer.,3,restaurants,label3
"Hago delivery caminando porque me robaron la moto, estoy tan humillado y agotado que hoy decido acabar con todo",3,transportation,label3
"Me culparon de la brecha de datos del hospital, la culpa me destruye y mi única paz será dejar este mundo",3,technology,label3
"El endpoint funciona a veces y otras no, qué raro.",1,programming,label1
mi papa nos llevo a pescar el domingo,0,family,label0
Dejé corriendo el linter en todo el repositorio y me marcó más de ochenta advertencias de estilo,0,programming,label0
Miren el meme que encontré en twitter lpm es literalmente Juan cuando maneja 😂,0,friends,label0
"No recuerdo la última vez que disfruté salir, el clima me tiene completamente drenado.",2,weather,label2
"Me quedé dormido a los veinte minutos porque el ritmo era lentísimo, pura charla y nada de acción",0,movies,label0
"Mi adicción a comprar cosas de segunda mano me llenó la casa de basura, vivo en la miseria y prefiero dejar de existir",3,shopping,label3
discutimos sobre donde pasar las fiestas este año,0,family,label0
Guardame un lugar en la fila del medio que el colectivo viene a paso de hombre,0,university,label0
"Hace meses que el traslado diario me consume el alma, llego a mi casa a la noche y me tiro vestido en la cama sin fuerzas para cenar",2,transportation,label2
"La soledad de este trabajo virtual me asfixia, lloro mirando el monitor pensando que la muerte es mi único consuelo",3,technology,label3
"Mi proyecto de grado sobre IA fue un desastre, defraudé a mis papás y estarían mejor sin mí",3,technology,label3
"El ensayo estuvo pesado, aunque avanzamos bastante.",1,music,label1
El examen oral me tiene un poco inquieto.,1,university,label1
Compré un caloventor para el baño así no sufrimos tanto el frío al salir de la ducha,0,weather,label0
Desde hace semanas me cuesta confiar en mis amigos después de varios problemas.,2,friends,label2
"El profesor de piano me marcó errores en la digitación que pensé que ya tenía dominados, me frustró un montón",1,music,label1
"Hoy salí a tomar fotos, pero la luz no ayudó mucho.",1,hobbies,label1
Las prácticas del hospital me dejan sin energía al final del día.,1,university,label1
"Mi familia cree que estoy bien aquí, pero ya no quiero despertar más.",3,travel,label3
Me tocó viajar al lado de una persona que tosía sin taparse la boca en el colectivo lleno y me dio una incomodidad bárbara,1,transportation,label1
"Llevo un mes funcionando en piloto automático, compro lo mínimo indispensable con un nudo en la garganta que no se me va",2,shopping,label2
"Llevo meses usando el ruido de las películas de acción para tapar mi propia ansiedad, vivo en un estado de alerta constante",2,movies,label2
Estoy aprendiendo ajedrez y todavía caigo en trampas muy básicas.,1,hobbies,label1
"Compré toda esa ropa de marca y me sigo sintiendo igual de vacío y con ganas de morir, hoy voy a hacerle caso a esos pensamientos",3,shopping,label3
"La película me pareció larguísima, fácil le sobraba media hora de escenas de relleno",0,movies,label0
Estoy comparando hoteles y no sé cuál elegir.,1,travel,label1
Llevo dos paquetes de galletitas y termo lleno de agua caliente para merendar en el parque,0,friends,label0
armamos una noche de peliculas con palomitas y todo,0,friends,label0
"Llevo meses sin dormir más de tres horas por cuidar a mi abuela, el agotamiento físico y mental me está destruyendo por dentro",2,family,label2
"Quiero organizar una salida, pero todos tienen horarios diferentes.",1,friends,label1
Terminamos el partido de fútbol del torneo interno y ganamos dos a uno en el último minuto,0,school,label0
"Me da pánico pensar en la próxima comida, prefiero no despertar.",3,cooking,label3
Sentarme en esa mesa donde tantas veces cenamos juntos me hizo entender que ya no quiero estar en este mundo sin ti.,3,restaurants,label3
"Hace meses que mi único plan de fin de semana es mirar películas solo en mi cuarto, el aislamiento me está consumiendo pero no tengo fuerzas",2,movies,label2
Leí un libro sobre alguien que desaparece y pensé que yo debería hacer lo mismo.,3,books,label3
El desgano que manejo es tan grande que prefiero pasar hambre todo el día antes que levantarme a prepararme un sándwich,2,cooking,label2
La profe nos dio quince minutos libres porque terminó antes de corregir los trabajos prácticos,0,school,label0
"Me da terror pensar que voy a pasar el resto de mi vida completamente solo, por eso hoy decido apagarme.",3,friends,label3
"Llevo meses sintiéndome un inútil, antes era el mejor cocinero del turno y ahora se me queman las cosas porque mi cerebro no procesa nada",2,restaurants,label2
El huracán me dejó sin casa y sin ganas de vivir.,3,weather,label3
me compre un lente nuevo para la camara,0,hobbies,label0
Me siento tan miserable en mi cuarto haciendo teletrabajo que rezo para que mi corazón se detenga frente a la pantalla,3,technology,label3
Estoy aprendiendo tenis y todavía fallo muchos golpes.,1,sports,label1
"Leer novelas románticas me hace dar cuenta de que nadie me va a querer nunca, soy un asco y merezco morir",3,books,label3
"Mis papás me dijeron que si repruebo me corren de la casa, así que mejor me voy de este mundo de una vez",3,school,label3
hoy hubo simulacro de incendio en el cole,0,school,label0
"No encuentro trabajo de analista de datos hace dos años, soy un peso inútil y hoy voy a solucionar eso para siempre",3,technology,label3
Los code reviews me generan una tensión constante desde hace meses.,2,programming,label2
El pan recién horneado estaba excelente.,0,restaurants,label0
"La añoranza de mi tierra me tiene sin fuerzas, mejor desaparezco.",3,travel,label3
Mi guitarra se desafinó a media práctica.,1,music,label1
"Hace un mes que no logro tener un día de paz mental, el choque cultural fue tan violento que me paralizó por completo",2,travel,label2
"Me satura la falta de privacidad en este departamento, somos cinco viviendo apretados y no tengo un rincón tranquilo",1,family,label1
Desde hace semanas pienso que todos estarían mejor si yo dejara de ser un problema en la escuela.,3,school,label3
"Mi mamá me dijo que ojalá nunca hubiera nacido, tiene razón y le voy a conceder el deseo esta noche.",3,family,label3
"arranque una saga nueva de fantasia, ya van tres libros",0,books,label0
"Extraño emocionarme con la música, pero llevo mucho tiempo sintiéndome desconectado.",2,music,label2
"Renunciar no es opción por la plata pero llevo semanas con el pecho oprimido atendiendo mesas, siento que me asfixio entre los pasillos",2,restaurants,label2
revisando el estado de las gomas antes de salir de viaje,0,transportation,label0
"Qué niebla pesada que hay sobre la autopista, venimos todos a 60 y con luces bajas",0,transportation,label0
"Hace semanas que funciono a puro café y bebidas energizantes, tengo taquicardia todo el día y la cabeza a mil pero sin retener nada",2,university,label2
El hotel dice que no encuentra el número de confirmación de Booking y estamos varados en recepción desde las dos,1,travel,label1
Guardé todos los accesos importantes en un gestor de contraseñas para no olvidarme ninguno,0,technology,label0
El calor extremo me tiene tan cansado que ya ni me concentro en el trabajo.,2,weather,label2
con este calor lo mejor es quedarse a la sombra,0,weather,label0
el loro se puso a cantar apenas prendi la radio,0,pets,label0
"la oficina cambio de edificio, todavia me pierdo un poco",0,work,label0
Cada vez dependo más de comida preparada porque cocinar me supera.,2,cooking,label2
"La música clásica me consolaba y ahora solo me deprime, ya no veo salida.",3,music,label3
"Antes podía pasar horas con mi colección, ahora ni ganas me dan de verla.",2,hobbies,label2
Últimamente siento que cualquier ida a la tienda me deja sin energía.,2,shopping,label2
me anote en el taller de teatro de la facultad,0,university,label0
"El acoso de los clientes me tiene con el autoestima por el piso hace meses, voy a servir las mesas con miedo y la cabeza gacha",2,restaurants,label2
"El karaoke ya no me divierte, solo me recuerda lo vacío que estoy.",3,music,label3
"El ambiente de la orquesta se volvió insoportable, voy a los ensayos con un nudo en el estómago que me quita el apetito todo el día",2,music,label2
"Hace tiempo que perdí la conexión con los pibes de Discord, entro al canal de voz y me siento un extraño total, me apaga el alma",2,friends,label2
"Paso las madrugadas en el chat de voz porque el insomnio me mata, estoy tan agotada que solo quiero cerrar los ojos para siempre",3,gaming,label3
Comparamos precios del microondas en tres páginas distintas y había como diez lucas de diferencia,0,shopping,label0
Qué desgaste renegar toda la tarde con los drivers de video para que al final sigan tirando pantalla azul,1,technology,label1
Llegué del trabajo muerto de sueño y lo primero que me encontré fue una pila de reclamos familiares,1,family,label1
Perdí a mi mejor amigo de cuatro patas y ya no quiero seguir luchando.,3,pets,label3
"Me despidieron de la empresa tecnológica por videollamada, mi vida perdió todo el sentido y me quiero ir de este mundo",3,technology,label3
"El estrés de ser el número uno me quitó el apetito, el sueño y las ganas de vivir, renuncio a esta vida",3,sports,label3
"Siento que mi casa ya no es mi casa y que acá tampoco encajo, esa sensación de no tener hogar me persigue a cada segundo",2,travel,label2
Tengo los dedos todos cortados y quemados por apurarme a sacar las bandejas calientes sin agarradera,1,cooking,label1
"Listo el reporte de métricas mensuales, salieron números bastante positivos en todas las áreas",0,work,label0
el bar nuevo tiene tragos bastante originales,0,restaurants,label0
"Otra semana más de lluvias intensas y yo sigo cancelando todos mis compromisos, esta apatía me está haciendo perder amistades pero no puedo salir",2,weather,label2
"Mi hermano chico me volvió a esconder el control remoto de la tele, no madura más jaja",0,family,label0
"Me faltan solo cincuenta páginas para cerrar la trilogía, hoy la líquido seguro",0,books,label0
"Compré tres libros usados en la feria del parque a precio regalado, un hallazgo total",0,books,label0
El delay que mete el crossplay entre plataformas te deja vendidísimo en los duelos de corta distancia,1,gaming,label1
Me cuesta horrores retomar el hábito de la lectura después de haber estado dos meses sin tocar un solo libro,1,books,label1
Guardé el ticket de compra en la billetera por las dudas si tengo que pedir la garantía del cargador,0,shopping,label0
"el mozo nos trajo la cuenta rapidisimo, buena atencion",0,restaurants,label0
Tengo que instalar tres certificados digitales distintos para un trámite y el sistema me tira error de compatibilidad,1,technology,label1
"Me corrieron de la casa por mi orientación sexual, mi propia sangre me odia y prefiero estar muerto.",3,family,label3
"hoy toca pierna en el gym, va a doler mañana",0,sports,label0
armamos el arbol genealogico para un proyecto de mi hija,0,family,label0
Cerré la noche tejiendo un par de vueltas de crochet mientras miraba un documental en la tele,0,hobbies,label0
Ando re perseguido vigilando que el perro no se lama la herida de los puntos ahora que le saqué la venda,1,pets,label1
Espero que mañana el camino esté más despejado.,1,transportation,label1
Me siento atrapado en una rutina de cuidados que lleva meses y cada vez pesa más.,2,pets,label2
"Ya no aguanto las deudas de tanto comprar, siento que ya no quiero seguir viviendo así.",3,shopping,label3
Hoy tuve que limpiar todo porque el cachorro hizo un desastre.,1,pets,label1
Mi perro se pone nervioso cuando escucha fuegos artificiales.,1,pets,label1
"mi hermano se compro una consola nueva, dice que anda genial",0,technology,label0
Se me olvidó revisar el clima del destino y empacé mal la ropa.,1,travel,label1
"Me amenazaron con golpearme si voy mañana, estoy aterrorizado y siento que mi única escapatoria es morirme",3,school,label3
Quedó lista la lasaña de cuatro pisos para mandar al horno apenas caiga la visita esta noche,0,cooking,label0
Probamos comida callejera picante en Bangkok y casi nos sale humo por las orejas jaja pero valió la pena,0,travel,label0
Qué difícil fue terminar la última serie de ejercicios.,1,sports,label1
"Hace semanas que la toxicidad de la comunidad competitiva me tiene el ánimo por el piso, siento que perdí toda la confianza",2,gaming,label2
"Llevo cuidando a mi abuelo tres años sin ayuda, mi mente colapsó y la única escapatoria que veo es matarme.",3,family,label3
"La gata lleva dos días escondida detrás del lavarropas desde que llegaron las visitas, me parte el alma verla tan asustada",1,pets,label1
Estoy agotado de tener que revisar el celular incluso fuera del horario laboral.,2,technology,label2
"La deuda del restaurante me tiene sin dormir, ojalá no despertara.",3,restaurants,label3
"Mis papás me comparan todo el tiempo con mi hermana, me odio tanto que tomé la decisión de no despertar mañana.",3,family,label3
ayudando a mi abuelo a plantar el jardin nuevo,0,family,label0
Me quedé sin amigos por mudarme y ahora solo quiero no despertar.,3,friends,label3
El profesor dijo que practique más la técnica y tiene razón.,1,music,label1
Mi trabajo como desarrollador me consumió por completo.,3,programming,label3
Llevo meses intentando cuidar a un familiar enfermo y siento un cansancio constante.,2,family,label2
Compré comida para llevar porque tenía prisa.,0,restaurants,label0
Tengo que aguantarme las ganas de tirar el joystick contra el piso cuando me matan con camperos de esquina,1,gaming,label1
Desde hace tiempo siento que programo en automático y aun así avanzo muy poco.,2,programming,label2
La tensión en casa ya está afectando hasta mi forma de dormir.,2,family,label2
"Fracasé en la escuela de cine, mi corto fue un desastre y ya no le veo sentido a seguir viviendo.",3,movies,label3
el equipo local le gano al visitante 3 a 0,0,sports,label0
Todo el tiempo estoy pensando en las próximas compras y eso ya afecta mi descanso.,2,shopping,label2
El restaurante estaba tan lleno que había mucha espera.,1,restaurants,label1
El profesor de taller nos dio tres días para armar la pieza de metal y no llego ni a palos,1,school,label1
Estoy tan cansado de fallar que quisiera no despertar.,3,gaming,label3
No encontré estacionamiento cerca de la oficina.,1,transportation,label1
Mi gato murió hace días y sigo pensando que sería mejor no despertar.,3,pets,label3
tengo que traer los materiales para el proyecto de tecnologia,0,school,label0
"Trabajé lejos un año y volví a nada, ya no le veo sentido a seguir.",3,travel,label3
Me está costando mantener el mismo nivel de productividad y eso me frustra mucho.,2,work,label2
"Llevo semanas sin poder rendir en la facultad, no puedo retener un texto de tanto maquinar sobre la quimioterapia de mi mascota",2,pets,label2
Apenas entremos a la habitación del hotel te aviso así organizamos a qué lugar salir a cenar esta noche,0,travel,label0
"Qué tranquilidad transmite este pueblo cordillerano, hacía mil años que no dormía tan en paz",0,travel,label0
Llevo un mes sintiendo una opresión en el pecho terrible cada vez que piso una terminal de micros para ir a otra obra lejos,2,travel,label2
El emulador de Android está lentísimo hoy.,1,programming,label1
Compré una bolsa de 15 kilos de alimento balanceado con sabor a cordero para el cachorro,0,pets,label0
"Se me borró una branch local sin querer con cambios que no había pusheado al repo remoto, qué impotencia",1,programming,label1
Llevo meses llegando al trabajo completamente agotado por todo el tiempo que paso en el tráfico.,2,transportation,label2
Mi investigación salió mal y siento que todo terminó para mí.,3,university,label3
"Me aíslo de mis amigos de toda la vida para encerrarme a rankear solo, pero cada sesión me deja más deprimido y agotado",2,gaming,label2
"La caja del televisor llegó con un golpe tremendo en una esquina, ando con miedo de abrirlo y que esté astillado",1,shopping,label1
Llevo más de un mes despertándome sobresaltado cada media hora solo para tocarle el pecho a mi perrita y ver si sigue respirando,2,pets,label2
El agotamiento mental que me dejó este proyecto me hizo darme cuenta de que prefiero estar muerto antes que seguir,3,work,label3
El libro tiene un vocabulario bastante difícil.,1,books,label1
Llevo semanas intentando terminar un libro y siempre me quedo en el mismo capítulo.,2,books,label2
Me da vergüenza seguir intentando la carrera cuando siento que no sirvo para nada.,3,university,label3
Hoy manejar con tanta lluvia estuvo pesado.,1,weather,label1
"Me cuesta horrores hacerme entender en los restaurantes con el idioma local, me da vergüenza señalar la carta",1,travel,label1
Hoy discutí con un amigo por una tontería.,1,friends,label1
"Nos mandaron tarea de cuatro materias distintas para el mismo día, no sé por cuál empezar",1,school,label1
Me cuesta sonreírle a los clientes porque llevo meses sintiéndome agotado.,2,restaurants,label2
Hicieron un evento especial de fin de semana con doble experiencia para subir de nivel las armas,0,gaming,label0
"Mi familia me ignora y me siento invisible, ojalá no despertara.",3,family,label3
"El constante bombardeo de ofertas me hizo recaer, perdí mis ahorros otra vez y ya no soporto vivir así",3,shopping,label3
"Perdí el último micro de larga distancia por cinco minutos culpa del corte de calle en el centro, qué impotencia",1,transportation,label1
voy a probar una receta nueva de pasta esta noche,0,cooking,label0
Qué complicado es resolver este conflicto de dependencias.,1,programming,label1
Encontré un termo de acero inoxidable con pico cebador a mitad de precio en la tienda de camping,0,shopping,label0
Desde hace semanas siento que vivo solo para cumplir con el siguiente turno.,2,restaurants,label2
Mi internet decidió fallar en la peor partida posible.,1,gaming,label1
"Ya me aceptaron el protocolo de tesis, ahora toca empezar con el trabajo de campo",0,university,label0
El semáforo de la esquina principal quedó en intermitente y es un caos de bocinazos el cruce,0,transportation,label0
el grupo estuvo buenisimo con los memes hoy,0,friends,label0
"Me avisaron que no me renuevan el contrato y siento que hasta acá llegué, no tengo fuerzas para empezar de cero",3,work,label3
"Me bajaron del micro por no tener saldo en la tarjeta, la vergüenza fue tanta que ya no le encuentro el sentido a esta vida",3,transportation,label3
Subí todas las fotos del viaje a Kioto a un álbum compartido para que las vean cuando quieran,0,travel,label0
Estoy intentando retomar contacto con un amigo de hace años.,1,friends,label1
"Vengo durmiendo cuatro horas por noche por repasar anatomía patológica, tengo la vista detonada",1,university,label1
La ansiedad que me da abrir Discord y ver a mi equipo conectado me hace cerrar la aplicación y esconderme en la cama,2,gaming,label2
Perdí una pieza clave de las esquinas del rompecabezas de dos mil piezas y me quiero cortar las manos 🤦‍♂️,1,hobbies,label1
hoy terminamos de armar el mural para la feria del libro,0,school,label0
"Ya no quiero revisar los estados de cuenta, prefiero no estar más.",3,shopping,label3
"Qué embole este clima gris y lluvioso de domingo, ideal para quedarse mirando series en la cama",0,weather,label0
Llevo semanas postergando entregas porque me siento paralizado por el miedo a que todo lo que haga esté mal,2,school,label2
"No sé cómo corregirle la agresividad por posesión de comida al mestizo que rescatamos, me gruñe si me acerco al plato",1,pets,label1
Le metí cuarenta intentos a la prueba de tiempo en el simulador de carreras y sigo a medio segundo del oro,1,gaming,label1
El frío no me deja dormir y solo pienso en no despertar.,3,weather,label3
"Hoy el chat estuvo medio tenso por un malentendido, pero ya pasó.",1,friends,label1
acampando cerca del lago este finde,0,travel,label0
asando la carne mientras preparo la ensalada,0,cooking,label0
"Estoy agotado de decepcionar a mi familia por la universidad, quisiera desaparecer.",3,university,label3
Nos tomó un buen rato ponernos de acuerdo para la reunión.,1,friends,label1
Estoy intentando equilibrar la escuela con mis hobbies.,1,school,label1
Me está costando abrir el editor porque ya asocio programar con puro desgaste.,2,programming,label2
Cada tarea me toma el doble de tiempo porque mi mente se distrae todo el tiempo.,2,school,label2
Me frustra no tener la misma resistencia aeróbica que el resto del equipo en los piques largos,1,sports,label1
Ando con los ojos irritados de quedarme maratoneando toda la temporada de un tirón para esquivar spoilers,1,movies,label1
Compré dos señaladores imantados con dibujos de gatos para no doblar las esquinas de las hojas,0,books,label0
"Me corté un dedo cocinando y ni sentí dolor, mi cuerpo ya está adormecido por las ganas de morir",3,cooking,label3
"Quería relajarme escuchando música, pero el internet falló.",1,music,label1
La devolución está tardando más de lo que imaginaba.,1,shopping,label1
"Compré la entrada para el festival y la terminé regalando, salir de casa me cuesta un mundo y estar entre tanta gente saltando me aterra",2,music,label2
Mi vuelo se retrasó otra vez y toca esperar.,1,travel,label1
"Qué locura la fotografía de esa película japonesa, cada cuadro parece una pintura para encuadrar",0,movies,label0
Hace meses que la distancia con mis amigos también está afectando mi concentración.,2,friends,label2
"Ya no quiero seguir siendo una carga para mis papás, mejor desaparezco.",3,family,label3
"El bootcamp terminó y siento que fracasé, ya no veo salida.",3,programming,label3
mi pez se escondio detras de la planta de la pecera,0,pets,label0
Qué paciencia hay que tener para entrenar a un cachorro.,1,pets,label1
"Mi visa se venció y no puedo salir ni quedarme, ya no quiero estar aquí.",3,travel,label3
El proyecto DIY me tomó más tiempo del que imaginaba.,1,hobbies,label1
Llevate una campera liviana porque a la noche baja la temperatura un montón,0,weather,label0
"El timbre del recreo sonó cinco minutos tarde hoy, una bronca tremenda jaja",0,school,label0
"Fui un pésimo profesional y arruiné todo, les pido perdón pero ya no puedo lidiar con mi propia existencia",3,work,label3
terminamos el partido de padel bastante parejo,0,sports,label0
"Fracasé intentando mantener a mi familia unida, todo se rompió y yo me quiero ir con los pedazos.",3,family,label3
Puse el ventilador de techo al máximo pero tira puro aire caliente con este bochorno,0,weather,label0
Llevo semanas tratando de terminar una película y siempre la dejo pendiente.,2,movies,label2
El crucero atraca en la isla a las ocho de la mañana y tenemos tiempo libre hasta las seis de la tarde,0,travel,label0
Cada lunes siento una ansiedad enorme por regresar al trabajo y esto ya lleva bastante tiempo.,2,work,label2
comprando regalos de cumpleaños para toda la semana,0,shopping,label0
"Desde que falleció mi perro todo perdió sentido, ojalá pudiera desaparecer.",3,pets,label3
mi hermana mayor me ayudo a elegir la ropa para la entrevista,0,family,label0
pedi un didi porque no tenia ganas de manejar,0,transportation,label0
"Dejé la carrera de letras porque no puedo concentrarme, solo quiero desaparecer.",3,books,label3
"Ni el estreno de la secuela que esperaba hace años me da ganas de vivir, estoy listo para terminar con todo.",3,movies,label3
llevamos al perro de la familia al veterinario hoy,0,family,label0
"Esta fue mi última partida en Twitch, ya no me quedan fuerzas para sonreír frente a la cámara ni para seguir respirando",3,gaming,label3
"Antes esperaba los lanzamientos de mis artistas favoritos, ahora me da lo mismo.",2,music,label2
Otra vez el tráfico me hizo llegar tarde al trabajo.,1,transportation,label1
Hoy no avancé tanto con la pieza como esperaba.,1,music,label1
"Hace meses que soy incapaz de sostener una amistad nueva, el miedo constante al abandono me hace sabotear todo antes de empezar",2,friends,label2
"Llevo meses sin poder pisar una sala de cine, el simple olor a pochoclos me recuerda a la época en que era feliz y me detona ataques de llanto",2,movies,label2
"Se cayó la base de datos de pruebas porque alguien tiró un delete sin cláusula where, clásico novato 😂",0,programming,label0
Se me olvidó renovar el préstamo del libro.,1,books,label1
Después de otro despliegue fallido no veo ninguna salida.,3,programming,label3
Pasame la ubicación en tiempo real que esta zona tiene calles cortadas por obras,0,friends,label0
"Llevo meses sin poder dormir por los exámenes, mi cerebro colapsó y la única paz que encuentro es pensar en la muerte",3,school,label3
"Llevo meses con insomnio crónico pensando en el viaje del día siguiente, el miedo constante a quedarme dormido y perder el micro me enferma",2,transportation,label2
"Llevo semanas postergando la compra de mis medicamentos recetados porque tuve que priorizar la comida de la casa, me siento acabado",2,shopping,label2
Quién se suma a pedir una grande de muzza y una de fugazzeta mitad y mitad?,0,friends,label0
"Me olvidé de comprar queso rallado para los fideos, voy a tener que gratinar con manteca y orégano",0,cooking,label0
"Manejar la moto para el reparto se volvió una tortura cotidiana, vivo con el cuerpo acalambrado del estrés de esquivar camiones",2,transportation,label2
"Mis amigos armaron noche de películas y me excluyeron, soy tan invisible que a nadie le importará si me voy hoy.",3,movies,label3
el recital se extendio dos horas mas de lo planeado,0,music,label0
No calculé bien las porciones y sobró muchísima comida.,1,cooking,label1
"Perdí el olfato y el gusto, y con ellos las ganas de seguir viviendo.",3,cooking,label3
Se descompuso la licuadora justo cuando la necesitaba.,1,cooking,label1
probando micrfonos nuevos para grabar en casa,0,music,label0
Últimamente hacer la maleta otra vez me genera un cansancio enorme.,2,travel,label2
Llevo meses sintiéndome fuera de lugar incluso cuando estoy con mis amigos.,2,friends,label2
el comedor de la facu estaba repleto hoy,0,university,label0
Cada vez que voy al supermercado termino agotado emocionalmente.,2,shopping,label2
"El lugar estaba bonito, pero muy lleno.",1,restaurants,label1
Perder a mi compañero de tantos años me dejó pensando que ojalá no despertara mañana.,3,pets,label3
"Terminé una novela súper dramática ayer y ni se me movió un pelo, la anestesia emocional que cargo hace semanas me asusta",2,books,label2
Esperar tanto por un taxi todos los días ya me tiene muy desgastado.,2,transportation,label2
Las plataformas tienen miles de opciones y aun así no encuentro ganas de ver nada.,2,movies,label2
"Siento que el laboratorio de arquitectura de computadoras me quemó la cabeza, el código VHDL no compila y la ansiedad no me deja ni dormir",2,university,label2
Me molestó que dividieran la temporada en dos partes.,1,movies,label1
Mis fines de semana ya no se sienten como descanso porque ni mis hobbies disfruto.,2,hobbies,label2
Mis compañeros me hicieron sentir que no pertenezco aquí y ya no quiero seguir.,3,school,label3
Solo quiero una partida sin lag por favor 😂,1,gaming,label1
Cada maestro dejó tarea como si fuera la única materia.,1,school,label1
"ganamos 2 a 1, buen partido del equipo",0,sports,label0
"Antes amaba salir a cenar con ustedes, hace semanas que evito cualquier restaurante porque estar rodeado de gente me asfixia",2,restaurants,label2
Tengo contracturas tan severas en la espalda por la tensión acumulada que me cuesta hasta manejar para ir a la planta,2,work,label2
Puse un debounce en el input del buscador de React para no saturar el servidor con tantas llamadas,0,programming,label0
"Leer antes me calmaba, ahora siento que mi mente nunca descansa.",2,books,label2
Cerrar las puertas del local por última vez me dejó un vacío tan gigante que prefiero dejar de existir.,3,restaurants,label3
"Todos creen que exagero, pero siento que ya no vale la pena seguir.",3,school,label3
"componiendo una cancion nueva, todavia le falta la letra",0,music,label0
"No puedo parar de reprocharme lo lento que voy, la autoexigencia con el código me está consumiendo la poca estabilidad que me queda",2,programming,label2
"Prendo la consola y me quedo mirando el menú principal durante una hora sin ganas de tocar nada, el vacío es total",2,gaming,label2
Termino de jugar a las tres de la mañana con dolor de cabeza y una sensación de fracaso tan pesada que no puedo conciliar el sueño,2,gaming,label2
El verano interminable me tiene agotado y sin ganas de seguir.,3,weather,label3
"Últimamente el trabajo exige mucho, pero confío en que esto se calme pronto.",1,work,label1
"Se me quemaron las milanesas por atender al cartero en la puerta, me da una rabia tirar comida así",1,cooking,label1
Se me recalienta la laptop apenas abro dos pestañas pesadas y el ventilador parece una turbina de avión,1,technology,label1
Me encerré a leer por semanas y ya no quiero salir ni existir.,3,books,label3
"Siento una apatía enorme hacia este voluntariado en el exterior, vine con ilusiones y hoy me cuesta hasta salir de la habitación",2,travel,label2
Estuvimos jugando al Catán con expansión de ciudades y caballeros como tres horas seguidas anoche,0,hobbies,label0
Desde hace meses siento que nunca logro desconectarme de verdad.,2,technology,label2
El temporal de anoche cortó la luz en todo el barrio y ando re estresado esperando que vuelva para trabajar,1,weather,label1
"Hija, no te olvides de apagar las luces del living antes de irte a acostar",0,family,label0
Hoy terminé con los brazos bien cansados de tanto nadar.,1,sports,label1
Me dio nostalgia cruzarme con mi ex mejor amigo en la calle y que apenas nos saludemos con un gesto incómodo de cabeza,1,friends,label1
"Antes el modelismo era mi escape, ahora se siente pesado.",2,hobbies,label2
caminando hasta la parada porque no habia colectivos cerca,0,transportation,label0
Compré algo en línea y sigo esperando la confirmación.,1,shopping,label1
Me frustra haber perdido las ganas de cocinar porque era uno de mis pasatiempos favoritos.,2,cooking,label2
Ayer me dio una crisis de nervios frente al teclado cuando vi que los archivos de la empresa se habían corrompido otra vez,2,technology,label2
Mi entrenador ya perdió la fe en mí y creo que todos estarían mejor sin mí.,3,sports,label3
reservando la excursion para conocer las cataratas,0,travel,label0
